timestamp,event_type,symbol,data
16:10:02.170,tsl_create,ETH-USDT,regime=ranging | entry=2829.6300 | side=short | min_hold=60.0000 | timeout=120.0000
16:10:02.171,config,ETH-USDT,regime=ranging | min_holding=60.0000 | timeout=120.0000 | loss_cut=4.0000 | timeout_loss=2.0000 | tp_atr_mult=None | initial_trail=0.0200
16:12:02.187,tsl_create,DOGE-USDT,regime=ranging | entry=0.1467 | side=short | min_hold=60.0000 | timeout=120.0000
16:12:02.187,config,DOGE-USDT,regime=ranging | min_holding=60.0000 | timeout=120.0000 | loss_cut=4.0000 | timeout_loss=2.0000 | tp_atr_mult=None | initial_trail=0.0200
16:12:02.187,open,DOGE-USDT,side=short | price=0.1467 | size=1020.0000 | regime=ranging
16:12:02.876,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0115 | min_hold=60.0000 | profit=-0.0010
16:12:02.876,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0115 | min_hold=120.0000 | profit=0.0007
16:12:02.876,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0115 | min_hold=120.0000 | profit=0.0007
16:12:02.876,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0115 | min_hold=120.0000 | profit=0.0010
16:12:02.876,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0115 | min_hold=120.0000 | profit=0.0010
16:12:10.494,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.1385 | min_hold=120.0000 | profit=0.0010
16:12:10.494,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.1385 | min_hold=120.0000 | profit=0.0010
16:12:11.454,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.1545 | min_hold=120.0000 | profit=0.0139
16:12:24.957,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.3795 | min_hold=120.0000 | profit=0.0141
16:12:27.305,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.4186 | min_hold=120.0000 | profit=0.0010
16:12:27.321,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.4186 | min_hold=120.0000 | profit=0.0010
16:12:39.099,tsl_create,XRP-USDT,regime=ranging | entry=2.0459 | side=long | min_hold=60.0000 | timeout=120.0000
16:12:39.099,config,XRP-USDT,regime=ranging | min_holding=60.0000 | timeout=120.0000 | loss_cut=4.0000 | timeout_loss=2.0000 | tp_atr_mult=None | initial_trail=0.0200
16:12:40.141,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.6326 | min_hold=120.0000 | profit=0.0145
16:12:41.361,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.6529 | min_hold=120.0000 | profit=0.0010
16:12:42.083,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.6649 | min_hold=120.0000 | profit=0.0010
16:12:50.997,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.8135 | min_hold=120.0000 | profit=0.0010
16:12:51.668,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.8247 | min_hold=120.0000 | profit=0.0010
16:12:55.362,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.8863 | min_hold=120.0000 | profit=0.0150
16:13:07.688,tsl_create,SOL-USDT,regime=ranging | entry=133.4968 | side=short | min_hold=60.0000 | timeout=120.0000
16:13:07.688,config,SOL-USDT,regime=ranging | min_holding=60.0000 | timeout=120.0000 | loss_cut=4.0000 | timeout_loss=2.0000 | tp_atr_mult=None | initial_trail=0.0200
16:13:08.632,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=1.1074 | min_hold=120.0000 | profit=0.0147
16:13:11.409,tsl_create,SOL-USDT,regime=ranging | entry=133.4968 | side=short | min_hold=60.0000 | timeout=120.0000
16:13:11.409,config,SOL-USDT,regime=ranging | min_holding=60.0000 | timeout=120.0000 | loss_cut=4.0000 | timeout_loss=2.0000 | tp_atr_mult=None | initial_trail=0.0200
16:13:11.409,open,SOL-USDT,side=short | price=133.4968 | size=1.3600 | regime=ranging
16:13:11.409,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=1.1537 | min_hold=120.0000 | profit=0.0010
16:13:22.418,tsl_create,BTC-USDT,regime=ranging | entry=86332.3500 | side=short | min_hold=60.0000 | timeout=120.0000
16:13:22.418,config,BTC-USDT,regime=ranging | min_holding=60.0000 | timeout=120.0000 | loss_cut=4.0000 | timeout_loss=2.0000 | tp_atr_mult=None | initial_trail=0.0200
16:13:23.403,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=1.3536 | min_hold=120.0000 | profit=0.0152
16:13:24.094,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=0.2112 | min_hold=120.0000 | profit=0.0217
16:13:27.020,tsl_create,BTC-USDT,regime=ranging | entry=86332.3500 | side=short | min_hold=60.0000 | timeout=120.0000
16:13:27.020,config,BTC-USDT,regime=ranging | min_holding=60.0000 | timeout=120.0000 | loss_cut=4.0000 | timeout_loss=2.0000 | tp_atr_mult=None | initial_trail=0.0200
16:13:27.020,open,BTC-USDT,side=short | price=86332.3500 | size=0.0028 | regime=ranging
16:13:27.020,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=0.2602 | min_hold=120.0000 | profit=0.0102
16:13:27.661,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=1.4246 | min_hold=120.0000 | profit=0.0010
16:13:27.677,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=0.0110 | min_hold=60.0000 | profit=-0.0001
16:13:27.677,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=1.4248 | min_hold=120.0000 | profit=0.0010
16:13:29.644,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=0.0437 | min_hold=120.0000 | profit=0.0003
16:13:29.644,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=0.3039 | min_hold=120.0000 | profit=0.0107
16:13:30.364,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=0.3159 | min_hold=120.0000 | profit=0.0107
16:13:30.364,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=1.4696 | min_hold=120.0000 | profit=0.0010
16:13:30.364,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=1.4696 | min_hold=120.0000 | profit=0.0010
16:13:31.486,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=1.4883 | min_hold=120.0000 | profit=0.0010
16:13:32.190,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=1.5001 | min_hold=120.0000 | profit=0.0007
