timestamp,event_type,symbol,data
23:59:57.647,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=2.4979 | min_hold=60.0000 | profit=-0.0012
23:59:59.166,tsl_create,SOL-USDT,regime=ranging | entry=133.8472 | side=long | min_hold=60.0000 | timeout=120.0000
23:59:59.166,config,SOL-USDT,regime=ranging | min_holding=60.0000 | timeout=120.0000 | loss_cut=4.0000 | timeout_loss=2.0000 | tp_atr_mult=None | initial_trail=0.0200
23:59:59.933,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=7.0872 | min_hold=120.0000 | profit=0.0097
00:00:00.333,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=2.5427 | min_hold=120.0000 | profit=0.0012
00:00:02.803,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=2.5839 | min_hold=60.0000 | profit=-0.0012
00:00:02.807,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=2.5839 | min_hold=60.0000 | profit=-0.0012
00:00:16.556,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=7.3642 | min_hold=120.0000 | profit=0.0102
00:00:16.948,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=2.8196 | min_hold=120.0000 | profit=0.0015
00:00:29.616,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=3.0308 | min_hold=60.0000 | profit=-0.0012
00:00:32.845,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=7.6357 | min_hold=120.0000 | profit=0.0108
00:00:33.225,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=3.0909 | min_hold=120.0000 | profit=0.0018
00:00:36.977,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=7.7046 | min_hold=60.0000 | profit=-0.0044
00:00:40.920,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=7.7703 | min_hold=60.0000 | profit=-0.0044
00:00:48.975,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=7.9045 | min_hold=120.0000 | profit=0.0108
00:00:49.360,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=3.3598 | min_hold=120.0000 | profit=0.0015
00:00:57.938,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=3.5028 | min_hold=60.0000 | profit=-0.0012
00:01:04.584,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=8.1647 | min_hold=120.0000 | profit=0.0111
00:01:04.903,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=3.6189 | min_hold=120.0000 | profit=0.0020
00:01:10.529,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=3.7126 | min_hold=60.0000 | profit=-0.0012
00:01:10.529,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=3.7126 | min_hold=60.0000 | profit=-0.0012
00:01:20.191,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=8.4248 | min_hold=120.0000 | profit=0.0104
00:01:20.582,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=3.8802 | min_hold=120.0000 | profit=0.0018
00:01:28.436,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.0111 | min_hold=60.0000 | profit=-0.0012
00:01:35.035,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=8.6722 | min_hold=120.0000 | profit=0.0110
00:01:35.378,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.1268 | min_hold=120.0000 | profit=0.0020
00:01:37.890,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=8.7198 | min_hold=60.0000 | profit=-0.0037
00:01:48.007,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.3373 | min_hold=60.0000 | profit=-0.0012
00:01:51.494,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=8.9465 | min_hold=120.0000 | profit=0.0118
00:01:51.899,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.4021 | min_hold=120.0000 | profit=0.0024
00:02:06.440,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.6445 | min_hold=60.0000 | profit=-0.0005
00:02:09.249,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=9.2424 | min_hold=120.0000 | profit=0.0121
00:02:09.634,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.6977 | min_hold=120.0000 | profit=0.0025
00:02:12.296,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.7421 | min_hold=60.0000 | profit=-0.0011
00:02:12.296,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.7421 | min_hold=60.0000 | profit=-0.0011
00:02:17.286,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.8252 | min_hold=60.0000 | profit=-0.0010
00:02:17.290,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.8253 | min_hold=60.0000 | profit=-0.0002
00:02:17.290,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.8253 | min_hold=60.0000 | profit=-0.0003
00:02:17.293,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.8254 | min_hold=60.0000 | profit=-0.0003
00:02:20.695,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.8820 | min_hold=60.0000 | profit=-0.0003
00:02:23.816,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=9.4830 | min_hold=120.0000 | profit=0.0124
00:02:24.067,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.9383 | min_hold=120.0000 | profit=0.0027
00:02:25.623,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.9642 | min_hold=60.0000 | profit=-0.0002
00:02:25.625,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.9642 | min_hold=60.0000 | profit=-0.0003
00:02:25.627,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.9643 | min_hold=60.0000 | profit=-0.0003
00:02:25.628,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=9.5154 | min_hold=60.0000 | profit=-0.0024
00:02:25.629,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.9643 | min_hold=60.0000 | profit=-0.0003
00:02:25.631,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=9.5155 | min_hold=60.0000 | profit=-0.0024
00:02:25.631,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.9643 | min_hold=60.0000 | profit=-0.0003
00:02:36.749,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.1496 | min_hold=120.0000 | profit=0.0003
00:02:37.332,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=9.7104 | min_hold=120.0000 | profit=0.0122
00:02:37.508,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=9.7134 | min_hold=60.0000 | profit=-0.0064
00:02:37.583,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.1635 | min_hold=120.0000 | profit=0.0027
00:02:41.862,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.2348 | min_hold=60.0000 | profit=-0.0002
00:02:42.655,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.2481 | min_hold=60.0000 | profit=-0.0002
00:02:42.658,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.2481 | min_hold=60.0000 | profit=-0.0002
00:02:42.659,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.2481 | min_hold=60.0000 | profit=-0.0002
00:02:52.810,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.4173 | min_hold=60.0000 | profit=-0.0002
00:02:52.810,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=9.9684 | min_hold=60.0000 | profit=-0.0034
00:02:52.810,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=9.9684 | min_hold=120.0000 | profit=0.0024
00:02:52.810,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.4173 | min_hold=60.0000 | profit=-0.0002
00:02:53.152,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=9.9741 | min_hold=120.0000 | profit=0.0122
00:02:53.403,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.4272 | min_hold=120.0000 | profit=0.0028
00:03:00.210,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.5407 | min_hold=60.0000 | profit=-0.0002
00:03:00.210,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.5407 | min_hold=60.0000 | profit=-0.0002
00:03:00.534,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=10.0972 | min_hold=120.0000 | profit=0.0017
00:03:01.119,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=10.1069 | min_hold=120.0000 | profit=0.0031
00:03:01.122,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=10.1070 | min_hold=120.0000 | profit=0.0031
00:03:07.409,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=10.2118 | min_hold=120.0000 | profit=0.0124
00:03:07.749,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.6663 | min_hold=120.0000 | profit=0.0028
00:03:14.693,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=10.3331 | min_hold=120.0000 | profit=0.0024
00:03:14.694,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=10.3332 | min_hold=120.0000 | profit=0.0024
00:03:14.694,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.7821 | min_hold=60.0000 | profit=-0.0002
00:03:15.096,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=10.3399 | min_hold=60.0000 | profit=-0.0010
00:03:15.111,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.7890 | min_hold=60.0000 | profit=-0.0002
00:03:15.115,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.7891 | min_hold=60.0000 | profit=-0.0000
00:03:15.117,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=10.3402 | min_hold=60.0000 | profit=-0.0010
00:03:18.486,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.8453 | min_hold=60.0000 | profit=-0.0000
00:03:22.583,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.9135 | min_hold=60.0000 | profit=-0.0000
00:03:23.776,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=10.4845 | min_hold=120.0000 | profit=0.0114
00:03:23.946,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.9363 | min_hold=60.0000 | profit=-0.0000
00:03:24.015,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.9374 | min_hold=120.0000 | profit=0.0020
00:03:24.515,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=10.4969 | min_hold=60.0000 | profit=-0.0010
00:03:28.980,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.0200 | min_hold=60.0000 | profit=-0.0002
00:03:28.985,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.0202 | min_hold=60.0000 | profit=-0.0002
00:03:28.987,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.0203 | min_hold=60.0000 | profit=-0.0002
00:03:28.991,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.0203 | min_hold=60.0000 | profit=-0.0002
00:03:28.992,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.0204 | min_hold=60.0000 | profit=-0.0002
00:03:28.994,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.0204 | min_hold=60.0000 | profit=-0.0002
00:03:32.549,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.0796 | min_hold=60.0000 | profit=-0.0002
00:03:32.550,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.0797 | min_hold=60.0000 | profit=-0.0002
00:03:39.078,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=10.7396 | min_hold=120.0000 | profit=0.0117
00:03:39.436,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.1944 | min_hold=60.0000 | profit=-0.0001
00:03:39.436,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.1944 | min_hold=60.0000 | profit=-0.0001
00:03:39.462,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.1949 | min_hold=120.0000 | profit=0.0021
00:03:45.096,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.2887 | min_hold=60.0000 | profit=-0.0001
00:03:47.061,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.3215 | min_hold=60.0000 | profit=-0.0002
00:03:47.062,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.3215 | min_hold=60.0000 | profit=-0.0002
00:03:47.064,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.3216 | min_hold=60.0000 | profit=-0.0002
00:03:55.257,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.0092 | min_hold=120.0000 | profit=0.0118
00:03:55.574,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.4634 | min_hold=120.0000 | profit=0.0019
00:03:56.550,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.4796 | min_hold=60.0000 | profit=-0.0002
00:03:56.551,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.4797 | min_hold=60.0000 | profit=-0.0002
00:03:56.552,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.4797 | min_hold=60.0000 | profit=-0.0002
00:03:56.553,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.0308 | min_hold=60.0000 | profit=-0.0003
00:03:56.554,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.0309 | min_hold=120.0000 | profit=0.0004
00:03:56.556,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.4798 | min_hold=60.0000 | profit=-0.0002
00:03:58.971,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.5200 | min_hold=60.0000 | profit=-0.0002
00:04:00.108,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.5390 | min_hold=60.0000 | profit=-0.0002
00:04:00.683,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.0996 | min_hold=60.0000 | profit=-0.0024
00:04:00.684,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.5485 | min_hold=60.0000 | profit=-0.0002
00:04:00.686,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.0997 | min_hold=60.0000 | profit=-0.0024
00:04:02.090,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.5720 | min_hold=60.0000 | profit=-0.0002
00:04:02.161,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.5732 | min_hold=60.0000 | profit=-0.0002
00:04:02.471,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.1295 | min_hold=60.0000 | profit=-0.0040
00:04:02.473,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.5784 | min_hold=60.0000 | profit=-0.0002
00:04:03.065,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.1393 | min_hold=60.0000 | profit=-0.0040
00:04:03.068,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.5883 | min_hold=60.0000 | profit=-0.0002
00:04:04.207,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.6073 | min_hold=60.0000 | profit=-0.0015
00:04:04.208,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.1584 | min_hold=60.0000 | profit=-0.0030
00:04:04.211,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.6073 | min_hold=60.0000 | profit=-0.0010
00:04:11.692,tsl_create,ETH-USDT,regime=ranging | entry=2844.3000 | side=long | min_hold=60.0000 | timeout=120.0000
00:04:11.692,config,ETH-USDT,regime=ranging | min_holding=60.0000 | timeout=120.0000 | loss_cut=4.0000 | timeout_loss=2.0000 | tp_atr_mult=None | initial_trail=0.0200
00:04:12.289,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.2931 | min_hold=120.0000 | profit=0.0120
00:04:12.545,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.7462 | min_hold=120.0000 | profit=0.0020
00:04:12.676,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.2995 | min_hold=60.0000 | profit=-0.0030
00:04:12.685,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.2997 | min_hold=60.0000 | profit=-0.0030
00:04:12.685,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.7486 | min_hold=60.0000 | profit=-0.0009
00:04:12.685,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.7486 | min_hold=60.0000 | profit=-0.0009
00:04:18.378,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.8434 | min_hold=60.0000 | profit=-0.0009
00:04:21.317,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.8924 | min_hold=60.0000 | profit=-0.0009
00:04:21.821,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.9008 | min_hold=60.0000 | profit=-0.0009
00:04:23.713,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.4835 | min_hold=60.0000 | profit=-0.0024
00:04:28.245,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=7.0079 | min_hold=60.0000 | profit=-0.0009
00:04:28.800,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=7.0172 | min_hold=60.0000 | profit=-0.0008
00:04:28.842,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.5690 | min_hold=120.0000 | profit=0.0118
00:04:29.092,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=7.0220 | min_hold=120.0000 | profit=0.0017
00:04:30.875,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.6029 | min_hold=60.0000 | profit=-0.0030
00:04:30.879,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=7.0518 | min_hold=60.0000 | profit=-0.0004
00:04:31.456,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.6125 | min_hold=60.0000 | profit=-0.0064
00:04:32.081,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=7.0718 | min_hold=60.0000 | profit=-0.0004
00:04:33.210,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=7.0907 | min_hold=60.0000 | profit=-0.0004
00:04:33.210,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=7.0907 | min_hold=60.0000 | profit=-0.0004
00:04:33.218,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.6419 | min_hold=60.0000 | profit=-0.0010
00:04:33.218,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=7.0908 | min_hold=60.0000 | profit=-0.0004
00:04:35.558,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=7.1295 | min_hold=60.0000 | profit=-0.0004
00:04:36.725,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.7004 | min_hold=120.0000 | profit=0.0000
00:04:36.730,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.7004 | min_hold=60.0000 | profit=-0.0007
