timestamp,symbol,side,entry_price,exit_price,size,gross_pnl,commission,net_pnl,duration_sec,reason,win_rate
2025-11-19T00:51:17.328548,ETH-USDT,short,3142.4000,3144.0200,0.04700000,-0.0761,0.1477,-0.2239,103.961527,trailing_stop,0.00
2025-11-19T00:53:32.272970,SOL-USDT,short,140.4000,140.4500,1.40000000,-0.0700,0.1966,-0.2666,118.157413,trailing_stop,0.00
2025-11-19T00:57:46.449464,ETH-USDT,short,3135.2300,3134.3500,0.04700000,0.0414,0.1473,-0.1060,106.295873,trailing_stop,0.00
2025-11-19T01:02:53.990363,SOL-USDT,short,139.8146,140.4200,1.40000000,-0.8476,0.1962,-1.0438,141.224463,trailing_stop,0.00
2025-11-19T01:06:43.231488,ETH-USDT,short,3126.4000,3128.5300,0.04700000,-0.1001,0.1470,-0.2471,432.918568,trailing_stop,0.00
2025-11-19T01:24:23.755550,SOL-USDT,short,140.1800,141.0200,0.75000000,-0.6300,0.1055,-0.7355,1045.165585,trailing_stop,0.00
2025-11-19T01:32:15.763368,ETH-USDT,short,3141.1400,3138.9000,0.01000000,0.0224,0.0314,-0.0090,108.7479,trailing_stop,0.00
2025-11-19T02:15:37.179521,ETH-USDT,short,3136.8068,3143.4700,0.04700000,-0.3132,0.1476,-0.4608,197.635878,trailing_stop,0.00
2025-11-19T02:41:17.839106,DOGE-USDT,short,0.1626,0.1638,740.00000000,-0.9176,0.1208,-1.0384,5902.947305,trailing_stop,0.00
2025-11-19T03:06:36.888147,ETH-USDT,short,3145.0304,3144.0600,0.04700000,0.0456,0.1478,-0.1022,121.044956,trailing_stop,0.00
2025-11-19T03:10:17.391795,ETH-USDT,short,3145.4991,3142.7300,0.04700000,0.1301,0.1478,-0.0176,106.947547,trailing_stop,0.00
2025-11-19T03:12:46.443941,ETH-USDT,short,3141.2500,3142.5300,0.04700000,-0.0602,0.1477,-0.2078,109.006511,trailing_stop,0.00
2025-11-19T03:15:05.183305,ETH-USDT,short,3140.0000,3142.0400,0.04700000,-0.0959,0.1476,-0.2435,106.894688,trailing_stop,0.00
2025-11-19T03:19:45.163515,ETH-USDT,short,3134.8700,3132.2700,0.04700000,0.1222,0.1473,-0.0251,244.840009,trailing_stop,0.00
2025-11-19T03:22:17.199913,ETH-USDT,short,3131.6100,3137.8400,0.04700000,-0.2928,0.1473,-0.4401,121.351892,trailing_stop,0.00
2025-11-19T03:23:59.939591,BTC-USDT,short,92495.3000,92447.7000,0.00160000,0.0762,0.1480,-0.0718,128.190401,trailing_stop,0.00
2025-11-19T03:25:28.726608,SOL-USDT,short,139.9000,139.7900,1.39000000,0.1529,0.1944,-0.0415,1841.812904,trailing_stop,0.00
2025-11-19T03:36:19.382470,ETH-USDT,short,3118.6500,3118.2500,0.04700000,0.0188,0.1466,-0.1278,477.098246,trailing_stop,0.00
2025-11-19T03:39:26.862922,BTC-USDT,long,92246.8000,92244.5000,0.00100000,-0.0023,0.0922,-0.0945,107.737096,trailing_stop,0.00
2025-11-19T03:40:00.144806,ETH-USDT,short,3113.8700,3112.8600,0.04700000,0.0475,0.1463,-0.0989,121.286355,trailing_stop,0.00
2025-11-19T03:45:36.494716,ETH-USDT,short,3114.3700,3115.8000,0.03800000,-0.0543,0.1184,-0.1727,123.028245,trailing_stop,0.00
2025-11-19T03:47:47.293393,DOGE-USDT,short,0.1620,0.1626,590.00000000,-0.3835,0.0958,-0.4793,210.087032,trailing_stop,0.00
2025-11-19T03:48:15.828390,SOL-USDT,short,140.4100,140.9700,0.74000000,-0.4144,0.1041,-0.5185,345.176929,trailing_stop,0.00
2025-11-19T03:53:22.548470,DOGE-USDT,long,0.1630,0.1632,310.00000000,0.0606,0.0506,0.0100,59.518469,trailing_stop,4.17
2025-11-19T03:58:56.262218,ETH-USDT,long,3120.5500,3109.7600,0.04700000,-0.5071,0.1464,-0.6535,623.159628,trailing_stop,4.00
2025-11-19T04:07:28.190121,ETH-USDT,short,3107.9000,3111.3900,0.04700000,-0.1640,0.1462,-0.3102,103.311648,trailing_stop,3.85
2025-11-19T04:09:45.601432,ETH-USDT,short,3107.6900,3111.5900,0.04700000,-0.1833,0.1462,-0.3295,111.081746,trailing_stop,3.70
