timestamp,symbol,side,entry_price,exit_price,size,gross_pnl,commission,net_pnl,duration_sec,reason,win_rate
2025-11-22T01:23:26.999525,SOL-USDT,long,128.8900,128.8000,1.48000000,-0.1332,0.1907,-0.3239,1095.057992,trailing_stop,0.00
2025-11-22T01:27:20.561089,DOGE-USDT,short,0.1419,0.1416,420.00000000,0.1050,0.0595,0.0455,12.757287,trailing_stop,50.00
2025-11-22T01:31:47.927739,DOGE-USDT,long,0.1424,0.1421,410.00000000,-0.1148,0.0583,-0.1731,0.0,trailing_stop,33.33
2025-11-22T01:32:47.109316,DOGE-USDT,short,0.1407,0.1410,1050.00000000,-0.2415,0.1479,-0.3894,0.0,trailing_stop,25.00
2025-11-22T01:33:59.311683,DOGE-USDT,short,0.1411,0.1412,1050.00000000,-0.1470,0.1482,-0.2952,7.373052,trailing_stop,20.00
2025-11-22T01:35:45.084302,DOGE-USDT,short,0.1409,0.1416,1050.00000000,-0.7770,0.1483,-0.9253,24.281837,trailing_stop,16.67
2025-11-22T01:38:39.272746,ETH-USDT,short,2757.2500,2760.9500,0.05400000,-0.1998,0.1490,-0.3488,227.42833,trailing_stop,14.29
2025-11-22T01:38:56.367702,DOGE-USDT,short,0.1407,0.1407,1050.00000000,-0.0305,0.1478,-0.1783,1.848499,trailing_stop,12.50
2025-11-22T01:40:49.221171,DOGE-USDT,short,0.1392,0.1393,1050.00000000,-0.0525,0.1462,-0.1987,0.0,trailing_stop,11.11
2025-11-22T01:47:21.613872,DOGE-USDT,short,0.1403,0.1403,1050.00000000,0.0105,0.1473,-0.1368,1.729524,trailing_stop,10.00
2025-11-22T01:49:36.374127,DOGE-USDT,short,0.1407,0.1409,1050.00000000,-0.2520,0.1479,-0.3999,63.492992,trailing_stop,9.09
2025-11-22T01:50:36.485460,DOGE-USDT,short,0.1402,0.1403,1040.00000000,-0.0832,0.1458,-0.2290,0.0,trailing_stop,8.33
2025-11-22T01:51:18.366902,SOL-USDT,short,127.4000,127.4300,1.48000000,-0.0444,0.1886,-0.2330,0.0,trailing_stop,7.69
2025-11-22T01:51:50.386253,DOGE-USDT,short,0.1406,0.1408,1040.00000000,-0.1976,0.1463,-0.3439,0.0,trailing_stop,7.14
2025-11-22T01:54:08.551979,ETH-USDT,short,2737.5800,2739.0400,0.05400000,-0.0788,0.1479,-0.2267,323.973944,trailing_stop,6.67
2025-11-22T01:58:37.867331,DOGE-USDT,short,0.1384,0.1390,1040.00000000,-0.6240,0.1442,-0.7682,7.630485,trailing_stop,6.25
2025-11-22T01:59:45.627875,SOL-USDT,short,127.0069,127.0600,1.48000000,-0.0786,0.1880,-0.2666,0.0,trailing_stop,5.88
2025-11-22T02:01:04.332008,SOL-USDT,short,127.1200,126.9600,1.48000000,0.2368,0.1880,0.0488,0.0,trailing_stop,11.11
2025-11-22T02:01:22.303672,ETH-USDT,short,2739.7500,2740.2800,0.05400000,-0.0286,0.1480,-0.1766,76.770768,trailing_stop,10.53
2025-11-22T02:02:26.427395,SOL-USDT,short,126.5800,126.6500,1.48000000,-0.1036,0.1874,-0.2910,0.0,trailing_stop,10.00
2025-11-22T02:03:59.918663,SOL-USDT,short,127.1008,127.0700,1.48000000,0.0456,0.1881,-0.1425,1.637677,trailing_stop,9.52
2025-11-22T02:05:36.968684,SOL-USDT,short,127.0834,127.1100,1.48000000,-0.0393,0.1881,-0.2274,1.552511,trailing_stop,9.09
2025-11-22T02:06:29.533832,SOL-USDT,short,127.0834,127.0800,1.48000000,0.0051,0.1881,-0.1830,0.0,trailing_stop,8.70
2025-11-22T02:17:07.785524,SOL-USDT,short,126.0600,126.1200,0.79000000,-0.0474,0.0996,-0.1470,0.0,trailing_stop,8.33
2025-11-22T02:20:29.423760,DOGE-USDT,long,0.1390,0.1385,1040.00000000,-0.5512,0.1443,-0.6955,19.997468,trailing_stop,8.00
2025-11-22T02:20:49.998669,ETH-USDT,short,2739.5000,2740.5400,0.02600000,-0.0270,0.0712,-0.0983,91.754367,trailing_stop,7.69
2025-11-22T02:21:55.890239,SOL-USDT,short,126.3700,126.4600,0.49000000,-0.0441,0.0619,-0.1060,0.0,trailing_stop,7.41
2025-11-22T02:22:39.874594,ETH-USDT,short,2742.3800,2747.8700,0.02600000,-0.1427,0.0714,-0.2141,51.044199,trailing_stop,7.14
2025-11-22T02:23:29.026349,DOGE-USDT,short,0.1391,0.1391,400.00000000,-0.0040,0.0556,-0.0596,1.670215,trailing_stop,6.90
2025-11-22T02:23:49.071969,DOGE-USDT,short,0.1393,0.1393,410.00000000,0.0000,0.0571,-0.0571,0.0,trailing_stop,6.67
2025-11-22T02:24:12.446574,SOL-USDT,short,127.3300,127.3900,0.49000000,-0.0294,0.0624,-0.0918,2.666443,trailing_stop,6.45
2025-11-22T02:25:07.208681,DOGE-USDT,short,0.1391,0.1392,400.00000000,-0.0280,0.0557,-0.0837,6.139172,trailing_stop,6.25
2025-11-22T02:26:12.810477,SOL-USDT,short,127.5300,127.5300,0.49000000,0.0000,0.0625,-0.0625,20.831042,trailing_stop,6.06
2025-11-22T03:14:07.251482,BTC-USDT,short,85184.6000,85725.3000,0.00170000,-0.9192,0.1453,-1.0645,6141.170767,trailing_stop,5.88
2025-11-22T03:16:34.705190,DOGE-USDT,long,0.1425,0.1424,1050.00000000,-0.1155,0.1496,-0.2651,0.0,trailing_stop,5.71
2025-11-22T03:16:52.841350,BTC-USDT,long,85738.5000,85752.1000,0.00170000,0.0231,0.1458,-0.1226,36.04132,trailing_stop,5.56
2025-11-22T04:06:35.985096,DOGE-USDT,long,0.1418,0.1418,1060.00000000,-0.0424,0.1503,-0.1927,17.205968,trailing_stop,5.41
2025-11-22T04:34:40.986536,ETH-USDT,long,2775.8500,2773.2500,0.05400000,-0.1404,0.1498,-0.2902,31.34927,trailing_stop,5.26
2025-11-22T04:38:36.462680,ETH-USDT,long,2788.0700,2788.1800,0.05400000,0.0059,0.1506,-0.1446,22.285109,trailing_stop,5.13
2025-11-22T04:41:10.369845,BTC-USDT,short,84997.0000,85439.6000,0.00170000,-0.7524,0.1449,-0.8973,3224.852232,trailing_stop,5.00
2025-11-22T05:05:42.010785,DOGE-USDT,short,0.1422,0.1422,250.00000000,0.0075,0.0355,-0.0280,45.059666,trailing_stop,4.88
2025-11-22T05:28:00.666856,XRP-USDT,short,1.9512,1.9515,89.00000000,-0.0267,0.1737,-0.2004,87.102694,trailing_stop,4.76
2025-11-22T05:46:00.581481,SOL-USDT,short,127.5000,127.5900,1.49000000,-0.1341,0.1900,-0.3241,83.313304,trailing_stop,4.65
2025-11-22T05:52:05.680175,SOL-USDT,long,127.3759,127.5600,1.48000000,0.2724,0.1887,0.0837,140.086951,trailing_stop,6.82
2025-11-22T05:54:05.693485,SOL-USDT,long,127.6500,127.6200,0.89000000,-0.0267,0.1136,-0.1403,111.859505,trailing_stop,6.67
2025-11-22T06:10:38.294109,DOGE-USDT,long,0.1411,0.1409,1070.00000000,-0.2568,0.1508,-0.4076,18.302644,trailing_stop,6.52
2025-11-22T06:12:46.263281,SOL-USDT,long,128.1500,128.3100,0.89000000,0.1424,0.1141,0.0283,96.165479,trailing_stop,8.51
2025-11-22T06:42:44.725845,SOL-USDT,long,127.2456,127.2400,0.59000000,-0.0033,0.0751,-0.0784,1781.257896,trailing_stop,8.33
2025-11-22T06:54:20.134696,DOGE-USDT,short,0.1401,0.1404,1060.00000000,-0.2756,0.1486,-0.4242,1100.911613,trailing_stop,8.16
2025-11-22T07:00:12.397150,ETH-USDT,long,2765.7691,2758.2900,0.05400000,-0.4039,0.1491,-0.5530,2642.533355,trailing_stop,8.00
2025-11-22T07:17:17.523540,BTC-USDT,short,83988.7000,83911.7000,0.00170000,0.1309,0.1427,-0.0118,9.213156,trailing_stop,7.84
2025-11-22T07:20:13.547377,DOGE-USDT,short,0.1380,0.1381,1060.00000000,-0.0954,0.1463,-0.2417,0.0,trailing_stop,7.69
2025-11-22T07:20:48.641212,BTC-USDT,short,83333.3000,83456.1000,0.00170000,-0.2088,0.1418,-0.3505,6.710179,trailing_stop,7.55
2025-11-22T07:24:34.187332,DOGE-USDT,short,0.1384,0.1386,1060.00000000,-0.2438,0.1468,-0.3906,0.0,trailing_stop,7.41
2025-11-22T07:25:21.903739,BTC-USDT,short,83563.7353,83635.9000,0.00170000,-0.1227,0.1421,-0.2648,26.035815,trailing_stop,7.27
2025-11-22T07:31:30.317499,BTC-USDT,short,83853.5000,83932.0000,0.00170000,-0.1335,0.1426,-0.2761,49.982531,trailing_stop,7.14
2025-11-22T07:38:21.806804,BTC-USDT,short,83939.0000,83953.5000,0.00170000,-0.0247,0.1427,-0.1674,5.075332,trailing_stop,7.02
2025-11-22T07:39:27.714882,BTC-USDT,short,83892.9059,83873.9000,0.00170000,0.0323,0.1426,-0.1103,2.049775,trailing_stop,6.90
2025-11-22T07:42:50.358417,DOGE-USDT,short,0.1358,0.1359,1060.00000000,-0.0742,0.1440,-0.2182,31.927064,trailing_stop,6.78
2025-11-22T07:45:27.646228,DOGE-USDT,short,0.1367,0.1366,420.00000000,0.0588,0.0574,0.0014,76.495733,trailing_stop,8.33
2025-11-22T07:52:55.728961,ETH-USDT,short,2732.5100,2747.4700,0.05400000,-0.8078,0.1480,-0.9558,2183.681217,trailing_stop,8.20
2025-11-22T07:55:12.253843,DOGE-USDT,long,0.1381,0.1385,420.00000000,0.1638,0.0581,0.1057,17.150779,trailing_stop,9.68
2025-11-22T07:55:42.992412,SOL-USDT,short,126.4462,126.8200,0.50000000,-0.1869,0.0633,-0.2502,4364.844113,trailing_stop,9.52
2025-11-22T08:02:45.051364,DOGE-USDT,long,0.1398,0.1398,1080.00000000,-0.0108,0.1510,-0.1618,0.0,trailing_stop,9.38
2025-11-22T08:04:57.476164,DOGE-USDT,long,0.1399,0.1396,1080.00000000,-0.2916,0.1509,-0.4425,0.0,trailing_stop,9.23
2025-11-22T08:07:39.819012,SOL-USDT,long,127.0000,126.4900,1.51000000,-0.7701,0.1914,-0.9615,686.955606,trailing_stop,9.09
2025-11-22T08:07:42.130121,ETH-USDT,long,2755.1000,2753.7200,0.05400000,-0.0745,0.1487,-0.2233,167.011543,trailing_stop,8.96
2025-11-22T08:12:19.352868,DOGE-USDT,long,0.1383,0.1381,1070.00000000,-0.2354,0.1479,-0.3833,27.772118,trailing_stop,8.82
2025-11-22T08:22:58.207807,SOL-USDT,short,126.0600,125.7300,0.10000000,0.0330,0.0126,0.0204,200.609628,trailing_stop,10.14
2025-11-22T08:27:28.069090,ETH-USDT,short,2732.3800,2731.2000,0.05400000,0.0637,0.1475,-0.0838,355.670452,trailing_stop,10.00
2025-11-22T08:31:20.814034,DOGE-USDT,short,0.1366,0.1367,1070.00000000,-0.0856,0.1463,-0.2319,1.335313,trailing_stop,9.86
2025-11-22T08:32:32.374399,DOGE-USDT,short,0.1372,0.1372,1070.00000000,0.0000,0.1468,-0.1468,0.0,trailing_stop,9.72
2025-11-22T08:32:42.408754,ETH-USDT,short,2735.9100,2736.6400,0.05400000,-0.0394,0.1478,-0.1872,26.012439,trailing_stop,9.59
2025-11-22T08:34:36.163688,ETH-USDT,short,2735.2100,2737.7400,0.05400000,-0.1366,0.1478,-0.2844,50.368381,trailing_stop,9.46
2025-11-22T08:38:58.930984,ETH-USDT,short,2733.6000,2733.2400,0.05400000,0.0194,0.1476,-0.1282,28.950979,trailing_stop,9.33
2025-11-22T08:41:08.282156,ETH-USDT,short,2730.3700,2729.3700,0.05400000,0.0540,0.1474,-0.0934,30.800479,trailing_stop,9.21
2025-11-22T08:42:17.587528,ETH-USDT,short,2730.0500,2728.1500,0.05400000,0.1026,0.1474,-0.0448,38.654008,trailing_stop,9.09
2025-11-22T08:42:19.329123,DOGE-USDT,short,0.1372,0.1373,1070.00000000,-0.0535,0.1468,-0.2003,0.0,trailing_stop,8.97
2025-11-22T08:56:20.952799,SOL-USDT,short,125.7000,126.2800,1.50000000,-0.8700,0.1890,-1.0590,177.573256,trailing_stop,8.86
2025-11-22T09:01:23.235171,ETH-USDT,long,2747.9000,2748.8100,0.05400000,0.0491,0.1484,-0.0993,157.004343,trailing_stop,8.75
