timestamp,symbol,side,price,size,fee,fee_currency,order_id,trade_id,pos_side,pnl
2025-12-03T20:32:54.534000,XRP-USDT,buy,2.1248,0.42,-0.0446208,USDT,3096428973968134144,823448211,short,
2025-12-03T20:34:02.409000,XRP-USDT,sell,2.0918,0.42,-0.0439278,USDT,3096431251475206144,823450600,short,
2025-12-03T20:34:31.285000,XRP-USDT,buy,2.0675,0.42,-0.0434175,USDT,3096432220392984576,823452333,short,
2025-12-03T20:36:08.495000,XRP-USDT,buy,2.0655,0.38,-0.0392445,USDT,3096435482219319296,823452544,long,
2025-12-03T20:37:59.783000,DOGE-USDT,sell,0.153,0.43,-0.032895,USDT,3096439216424947712,1517816642,long,
2025-12-03T20:38:06.584000,DOGE-USDT,sell,0.153,0.17,-0.013005,USDT,3096439444628639744,1517816644,long,
2025-12-03T20:40:01.290000,BTC-USDT,sell,92535.5,0.14,-0.06477485,USDT,3096443293523316736,2498487424,short,
2025-12-03T20:40:58.557000,XRP-USDT,sell,2.0684,0.07,-0.0072394,USDT,3096443702182744064,823452659,long,
2025-12-03T20:44:00.520000,XRP-USDT,sell,2.0679,0.03,-0.00310185,USDT,3096446358854897664,823452676,long,
2025-12-03T20:44:00.520000,XRP-USDT,sell,2.0679,0.15,-0.01550925,USDT,3096446358854897664,823452675,long,
2025-12-03T20:44:03.210000,XRP-USDT,sell,2.0679,0.13,-0.00537654,USDT,3096446358854897664,823452677,long,
2025-12-03T20:50:48.170000,BTC-USDT,buy,92689.3,0.14,-0.06488251,USDT,3096464999214288896,2498493795,short,
2025-12-03T20:50:56.707000,ETH-USDT,sell,3136.67,0.34,-0.05332339,USDT,3096465285668474880,1890825685,long,
2025-12-03T20:51:04.612000,BTC-USDT,sell,92854.0,0.15,-0.0278562,USDT,3096465252785131520,2498495889,short,
2025-12-03T20:51:12.712000,DOGE-USDT,sell,0.1529,0.1,-0.007645,USDT,3096465822673604608,1517817325,long,
2025-12-03T20:51:12.712000,DOGE-USDT,sell,0.1529,0.01,-0.0007645,USDT,3096465822673604608,1517817324,long,
2025-12-03T20:52:12.423000,BTC-USDT,buy,93193.3,0.13,-0.060575645,USDT,3096467826242293760,2498506495,short,
2025-12-03T20:52:12.423000,BTC-USDT,buy,93191.1,0.01,-0.004659555,USDT,3096467826242293760,2498506494,short,
2025-12-03T20:52:12.423000,BTC-USDT,buy,93181.8,0.01,-0.00465909,USDT,3096467826242293760,2498506493,short,
2025-12-03T20:52:24.245000,BTC-USDT,sell,93150.0,0.16,-0.07452,USDT,3096468222922788864,2498506516,short,
2025-12-03T20:52:24.245000,BTC-USDT,sell,93151.1,0.01,-0.004657555,USDT,3096468222922788864,2498506515,short,
2025-12-03T20:52:24.245000,BTC-USDT,sell,93160.4,0.01,-0.00465802,USDT,3096468222922788864,2498506514,short,
2025-12-03T21:03:28.275000,DOGE-USDT,buy,0.1531,0.55,-0.0421025,USDT,3096490504105824256,1517817642,long,
2025-12-03T21:04:43.880000,XRP-USDT,buy,2.0699,0.49,-0.05071255,USDT,3096493040988655616,823452701,long,
2025-12-03T21:11:28.052000,DOGE-USDT,sell,0.1531,0.53,-0.0405715,USDT,3096506602716991488,1517817852,long,
2025-12-03T21:11:28.052000,DOGE-USDT,sell,0.1531,0.01,-0.0007655,USDT,3096506602716991488,1517817851,long,
2025-12-03T21:11:28.052000,DOGE-USDT,sell,0.1531,0.01,-0.0007655,USDT,3096506602716991488,1517817850,long,
2025-12-03T21:12:28.930000,DOGE-USDT,buy,0.1532,0.71,-0.054386,USDT,3096508645477257216,1517817862,long,
2025-12-03T21:13:30.983000,DOGE-USDT,sell,0.1531,0.71,-0.0543505,USDT,3096510727596871680,1517817872,long,
2025-12-03T21:15:35.416000,DOGE-USDT,buy,0.1532,0.71,-0.054386,USDT,3096514902909063168,1517817920,long,
2025-12-03T21:29:09.664000,DOGE-USDT,sell,0.1531,0.71,-0.0543505,USDT,3096542224538210304,1517818130,long,
2025-12-03T21:29:10.297000,BTC-USDT,buy,93123.7,0.18,-0.08381133,USDT,3096542245744611328,2498524912,short,
2025-12-03T21:38:19.905000,ETH-USDT,buy,3130.36,0.22,-0.013773584,USDT,3096560535829286912,1891104819,long,
2025-12-03T21:38:37.424000,ETH-USDT,sell,3132.22,0.05,-0.00783055,USDT,3096561275402522624,1891105940,long,
2025-12-03T21:38:37.425000,ETH-USDT,sell,3132.14,0.12,-0.01879284,USDT,3096561275402522624,1891105942,long,
2025-12-03T21:38:37.425000,ETH-USDT,sell,3132.16,0.05,-0.0078304,USDT,3096561275402522624,1891105941,long,
2025-12-03T21:43:50.476000,XRP-USDT,sell,2.0767,0.49,-0.02035166,USDT,3096571119232684032,823453220,long,
