timestamp,event_type,symbol,data
02:21:07.916,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=0.9071 | min_hold=120.0000 | profit=0.0041
02:21:08.165,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=0.6158 | min_hold=120.0000 | profit=0.0039
02:21:15.274,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=1.3084 | min_hold=60.0000 | profit=-0.0016
02:21:21.097,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=1.4055 | min_hold=120.0000 | profit=0.0059
02:21:21.422,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=1.1322 | min_hold=120.0000 | profit=0.0038
02:21:21.734,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=0.8420 | min_hold=120.0000 | profit=0.0034
02:21:35.055,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=1.6381 | min_hold=120.0000 | profit=0.0056
02:21:35.388,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=1.3650 | min_hold=120.0000 | profit=0.0033
02:21:35.739,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=1.0754 | min_hold=120.0000 | profit=0.0028
02:21:44.373,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=1.7934 | min_hold=60.0000 | profit=-0.0010
02:21:48.213,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=1.8574 | min_hold=120.0000 | profit=0.0055
02:21:48.483,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=1.5832 | min_hold=120.0000 | profit=0.0031
02:21:48.731,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=1.2919 | min_hold=120.0000 | profit=0.0027
02:22:00.654,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=2.0648 | min_hold=120.0000 | profit=0.0059
02:22:00.902,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=1.7902 | min_hold=120.0000 | profit=0.0036
02:22:01.145,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=1.4988 | min_hold=120.0000 | profit=0.0032
02:22:03.355,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=2.1098 | min_hold=60.0000 | profit=-0.0010
02:22:07.339,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=2.1762 | min_hold=60.0000 | profit=-0.0010
02:22:12.769,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=2.2667 | min_hold=120.0000 | profit=0.0058
02:22:13.002,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=1.9919 | min_hold=120.0000 | profit=0.0036
02:22:13.253,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=1.7006 | min_hold=120.0000 | profit=0.0032
02:22:26.121,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=2.4892 | min_hold=120.0000 | profit=0.0058
02:22:26.460,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=2.2161 | min_hold=120.0000 | profit=0.0035
02:22:26.794,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=1.9263 | min_hold=120.0000 | profit=0.0028
02:22:30.159,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=1.9824 | min_hold=60.0000 | profit=-0.0010
02:22:34.440,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=2.0538 | min_hold=60.0000 | profit=-0.0010
02:22:38.754,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=2.6998 | min_hold=60.0000 | profit=-0.0008
02:22:39.721,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=2.7159 | min_hold=120.0000 | profit=0.0060
02:22:40.071,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=2.4430 | min_hold=120.0000 | profit=0.0037
02:22:40.408,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=2.1532 | min_hold=120.0000 | profit=0.0030
02:22:53.298,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=2.9422 | min_hold=60.0000 | profit=-0.0007
02:22:53.298,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=2.9422 | min_hold=60.0000 | profit=-0.0003
02:22:53.514,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=2.9458 | min_hold=120.0000 | profit=0.0057
02:22:53.864,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=2.6729 | min_hold=120.0000 | profit=0.0033
02:22:54.181,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=2.3828 | min_hold=120.0000 | profit=0.0026
02:22:56.983,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=2.4295 | min_hold=60.0000 | profit=-0.0003
02:23:04.348,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=3.1263 | min_hold=60.0000 | profit=-0.0003
02:23:07.370,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=3.1767 | min_hold=120.0000 | profit=0.0052
02:23:07.747,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=2.9043 | min_hold=120.0000 | profit=0.0030
02:23:08.073,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=2.6143 | min_hold=120.0000 | profit=0.0024
02:23:11.210,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=2.6666 | min_hold=60.0000 | profit=-0.0003
02:23:21.083,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=3.4053 | min_hold=120.0000 | profit=0.0049
02:23:21.450,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=3.1326 | min_hold=120.0000 | profit=0.0027
02:23:21.783,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=2.8428 | min_hold=120.0000 | profit=0.0020
02:23:34.027,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=3.6210 | min_hold=60.0000 | profit=-0.0002
02:23:34.893,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=3.6354 | min_hold=120.0000 | profit=0.0052
02:23:35.227,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=3.3623 | min_hold=120.0000 | profit=0.0031
02:23:35.560,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=3.0724 | min_hold=120.0000 | profit=0.0022
02:23:44.505,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=3.7956 | min_hold=60.0000 | profit=-0.0015
02:23:47.454,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=3.8448 | min_hold=60.0000 | profit=-0.0013
02:23:48.486,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=3.8620 | min_hold=120.0000 | profit=0.0048
02:23:48.818,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=3.5888 | min_hold=120.0000 | profit=0.0029
02:23:49.153,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=3.2990 | min_hold=120.0000 | profit=0.0020
02:23:50.485,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=3.8953 | min_hold=60.0000 | profit=-0.0010
02:24:01.230,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.0744 | min_hold=60.0000 | profit=-0.0010
02:24:02.263,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.0916 | min_hold=120.0000 | profit=0.0051
02:24:02.713,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=3.8204 | min_hold=120.0000 | profit=0.0034
02:24:03.029,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=3.5302 | min_hold=120.0000 | profit=0.0026
02:24:11.392,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=3.6696 | min_hold=60.0000 | profit=-0.0007
02:24:11.407,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=3.6696 | min_hold=60.0000 | profit=-0.0008
02:24:16.373,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.3267 | min_hold=120.0000 | profit=0.0050
02:24:16.706,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=4.0536 | min_hold=120.0000 | profit=0.0032
02:24:17.055,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=3.7640 | min_hold=120.0000 | profit=0.0022
02:24:21.481,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.4119 | min_hold=60.0000 | profit=-0.0008
02:24:30.016,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.5541 | min_hold=60.0000 | profit=-0.0015
02:24:30.915,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.5691 | min_hold=120.0000 | profit=0.0054
02:24:31.282,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=4.2965 | min_hold=120.0000 | profit=0.0037
02:24:31.614,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=4.0066 | min_hold=120.0000 | profit=0.0024
02:24:33.481,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.6119 | min_hold=60.0000 | profit=-0.0015
02:24:44.692,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.7987 | min_hold=120.0000 | profit=0.0052
02:24:45.109,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=4.5270 | min_hold=120.0000 | profit=0.0032
02:24:45.442,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=4.2371 | min_hold=120.0000 | profit=0.0022
02:24:54.687,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=4.9653 | min_hold=60.0000 | profit=-0.0010
02:24:58.502,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.0289 | min_hold=120.0000 | profit=0.0050
02:24:58.852,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=4.7560 | min_hold=120.0000 | profit=0.0029
02:24:59.168,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=4.4659 | min_hold=120.0000 | profit=0.0018
02:25:04.865,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.1350 | min_hold=60.0000 | profit=-0.0010
02:25:09.946,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.2196 | min_hold=60.0000 | profit=-0.0010
02:25:13.361,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.2766 | min_hold=120.0000 | profit=0.0049
02:25:13.694,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=5.0034 | min_hold=120.0000 | profit=0.0031
02:25:14.027,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=4.7135 | min_hold=120.0000 | profit=0.0018
02:25:21.297,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.4088 | min_hold=60.0000 | profit=-0.0009
02:25:27.239,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.5079 | min_hold=120.0000 | profit=0.0051
02:25:27.606,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=5.2352 | min_hold=120.0000 | profit=0.0028
02:25:27.939,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=4.9454 | min_hold=120.0000 | profit=0.0016
02:25:41.216,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.7408 | min_hold=120.0000 | profit=0.0051
02:25:41.549,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=5.4676 | min_hold=120.0000 | profit=0.0022
02:25:41.899,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=5.1781 | min_hold=120.0000 | profit=0.0013
02:25:53.177,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.9401 | min_hold=60.0000 | profit=-0.0009
02:25:54.992,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.9704 | min_hold=120.0000 | profit=0.0051
02:25:55.309,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=5.6970 | min_hold=120.0000 | profit=0.0024
02:25:55.626,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=5.4068 | min_hold=120.0000 | profit=0.0011
02:25:56.558,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=5.9965 | min_hold=60.0000 | profit=-0.0008
02:26:04.404,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=5.5532 | min_hold=60.0000 | profit=-0.0008
02:26:07.852,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.1847 | min_hold=60.0000 | profit=-0.0017
02:26:08.901,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.2022 | min_hold=120.0000 | profit=0.0051
02:26:09.250,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=5.9293 | min_hold=120.0000 | profit=0.0024
02:26:09.583,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=5.6395 | min_hold=120.0000 | profit=0.0011
02:26:11.432,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.2444 | min_hold=60.0000 | profit=-0.0017
02:26:22.729,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.4327 | min_hold=120.0000 | profit=0.0050
02:26:23.061,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=6.1595 | min_hold=120.0000 | profit=0.0021
02:26:23.411,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=5.8699 | min_hold=120.0000 | profit=0.0009
02:26:25.131,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=5.8986 | min_hold=60.0000 | profit=-0.0006
02:26:31.940,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=6.0121 | min_hold=60.0000 | profit=-0.0006
02:26:35.289,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.6420 | min_hold=60.0000 | profit=-0.0017
02:26:36.655,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.6648 | min_hold=120.0000 | profit=0.0051
02:26:37.038,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=6.3925 | min_hold=120.0000 | profit=0.0024
02:26:37.438,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=6.1037 | min_hold=120.0000 | profit=0.0012
02:26:48.915,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.8691 | min_hold=60.0000 | profit=-0.0012
02:26:48.915,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=6.2950 | min_hold=60.0000 | profit=-0.0006
02:26:50.964,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.9033 | min_hold=120.0000 | profit=0.0053
02:26:51.281,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=6.6298 | min_hold=120.0000 | profit=0.0023
02:26:51.597,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=6.3397 | min_hold=120.0000 | profit=0.0013
02:26:52.197,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=6.9238 | min_hold=60.0000 | profit=-0.0017
02:26:52.197,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=6.3497 | min_hold=60.0000 | profit=-0.0012
02:27:04.191,tsl_create,DOGE-USDT,regime=ranging | entry=0.1413 | side=short | min_hold=60.0000 | timeout=120.0000
02:27:04.191,config,DOGE-USDT,regime=ranging | min_holding=60.0000 | timeout=120.0000 | loss_cut=4.0000 | timeout_loss=2.0000 | tp_atr_mult=None | initial_trail=0.0200
02:27:04.857,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=7.1348 | min_hold=120.0000 | profit=0.0054
02:27:05.174,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=6.8614 | min_hold=120.0000 | profit=0.0026
02:27:05.524,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=6.5718 | min_hold=120.0000 | profit=0.0012
02:27:08.372,tsl_create,DOGE-USDT,regime=ranging | entry=0.1413 | side=short | min_hold=60.0000 | timeout=120.0000
02:27:08.372,config,DOGE-USDT,regime=ranging | min_holding=60.0000 | timeout=120.0000 | loss_cut=4.0000 | timeout_loss=2.0000 | tp_atr_mult=None | initial_trail=0.0200
02:27:08.372,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0000 | min_hold=60.0000 | profit=-0.0063
02:27:08.372,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0000 | min_hold=60.0000 | profit=-0.0070
02:27:08.372,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0000 | min_hold=60.0000 | profit=-0.0063
02:27:08.372,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=6.9147 | min_hold=60.0000 | profit=-0.0015
02:27:08.372,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=7.1934 | min_hold=60.0000 | profit=-0.0017
02:27:08.372,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=6.6193 | min_hold=60.0000 | profit=-0.0012
02:27:11.737,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0561 | min_hold=60.0000 | profit=-0.0063
02:27:11.737,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0561 | min_hold=60.0000 | profit=-0.0070
02:27:11.737,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=6.6754 | min_hold=60.0000 | profit=-0.0012
02:27:11.737,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0561 | min_hold=60.0000 | profit=-0.0060
02:27:11.737,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=6.6754 | min_hold=60.0000 | profit=-0.0012
02:27:11.737,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0561 | min_hold=60.0000 | profit=-0.0060
02:27:11.737,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=6.6754 | min_hold=60.0000 | profit=-0.0012
02:27:11.751,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0563 | min_hold=60.0000 | profit=-0.0060
02:27:11.753,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0563 | min_hold=60.0000 | profit=-0.0067
02:27:11.755,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0564 | min_hold=60.0000 | profit=-0.0070
02:27:11.755,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0564 | min_hold=60.0000 | profit=-0.0060
02:27:11.755,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=7.2498 | min_hold=60.0000 | profit=-0.0012
02:27:11.755,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=7.2498 | min_hold=60.0000 | profit=-0.0012
02:27:11.755,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0564 | min_hold=60.0000 | profit=-0.0070
02:27:11.755,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0564 | min_hold=60.0000 | profit=-0.0060
02:27:11.755,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0564 | min_hold=60.0000 | profit=-0.0070
02:27:11.755,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0564 | min_hold=60.0000 | profit=-0.0070
02:27:11.755,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0564 | min_hold=60.0000 | profit=-0.0045
02:27:11.755,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0564 | min_hold=60.0000 | profit=-0.0045
02:27:11.755,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0564 | min_hold=60.0000 | profit=-0.0045
02:27:11.755,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0564 | min_hold=60.0000 | profit=-0.0052
02:27:11.755,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0564 | min_hold=60.0000 | profit=-0.0052
02:27:11.768,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0566 | min_hold=60.0000 | profit=-0.0045
02:27:11.770,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0566 | min_hold=60.0000 | profit=-0.0052
02:27:11.771,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=6.6759 | min_hold=60.0000 | profit=-0.0011
02:27:11.771,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0566 | min_hold=60.0000 | profit=-0.0052
02:27:11.771,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0566 | min_hold=60.0000 | profit=-0.0045
02:27:11.771,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0566 | min_hold=60.0000 | profit=-0.0052
02:27:11.771,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0566 | min_hold=60.0000 | profit=-0.0045
02:27:11.771,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0566 | min_hold=60.0000 | profit=-0.0056
02:27:11.771,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0566 | min_hold=60.0000 | profit=-0.0056
02:27:11.771,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0566 | min_hold=60.0000 | profit=-0.0045
02:27:11.771,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=7.2500 | min_hold=60.0000 | profit=-0.0002
02:27:11.771,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0566 | min_hold=60.0000 | profit=-0.0045
02:27:11.771,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=6.9713 | min_hold=60.0000 | profit=-0.0010
02:27:11.771,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=7.2500 | min_hold=60.0000 | profit=-0.0006
02:27:11.771,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0566 | min_hold=60.0000 | profit=-0.0056
02:27:11.784,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=7.2503 | min_hold=60.0000 | profit=-0.0007
02:27:11.786,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0569 | min_hold=60.0000 | profit=-0.0045
02:27:11.788,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0569 | min_hold=60.0000 | profit=-0.0056
02:27:11.788,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0569 | min_hold=60.0000 | profit=-0.0056
02:27:11.788,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=7.2503 | min_hold=60.0000 | profit=-0.0007
02:27:11.788,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0569 | min_hold=60.0000 | profit=-0.0045
02:27:11.788,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0569 | min_hold=60.0000 | profit=-0.0045
02:27:11.788,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0569 | min_hold=60.0000 | profit=-0.0056
02:27:11.788,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=6.6762 | min_hold=60.0000 | profit=-0.0017
02:27:11.788,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0569 | min_hold=60.0000 | profit=-0.0056
02:27:11.788,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0569 | min_hold=60.0000 | profit=-0.0045
02:27:11.788,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0569 | min_hold=60.0000 | profit=-0.0056
02:27:11.788,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0569 | min_hold=60.0000 | profit=-0.0056
02:27:11.788,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=7.2503 | min_hold=60.0000 | profit=-0.0003
02:27:11.788,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0569 | min_hold=60.0000 | profit=-0.0045
02:27:11.801,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0571 | min_hold=60.0000 | profit=-0.0045
02:27:11.803,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0572 | min_hold=60.0000 | profit=-0.0056
02:27:11.804,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0572 | min_hold=60.0000 | profit=-0.0045
02:27:11.804,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0572 | min_hold=60.0000 | profit=-0.0056
02:27:11.804,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=7.2506 | min_hold=60.0000 | profit=-0.0003
02:27:11.804,tsl_check,ETH-USDT,check=min_holding_BLOCKED | minutes=6.6765 | min_hold=60.0000 | profit=-0.0011
02:27:11.804,tsl_check,BTC-USDT,check=min_holding_BLOCKED | minutes=7.2506 | min_hold=60.0000 | profit=-0.0003
02:27:11.804,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=0.0572 | min_hold=60.0000 | profit=-0.0045
