timestamp,event_type,symbol,data
22:56:01.014,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=1.5764 | min_hold=120.0000 | profit=0.0009
22:56:02.711,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=1.8942 | min_hold=60.0000 | profit=-0.0020
22:56:03.330,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=1.9045 | min_hold=60.0000 | profit=-0.0036
22:56:08.220,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=1.9860 | min_hold=60.0000 | profit=-0.0016
22:56:12.149,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=1.7620 | min_hold=60.0000 | profit=-0.0014
22:56:16.923,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=1.8415 | min_hold=60.0000 | profit=-0.0014
22:56:19.797,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=2.1789 | min_hold=120.0000 | profit=0.0113
22:56:20.191,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=1.8960 | min_hold=120.0000 | profit=0.0009
22:56:30.487,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=2.3571 | min_hold=60.0000 | profit=-0.0042
22:56:30.488,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=2.0676 | min_hold=60.0000 | profit=-0.0011
22:56:30.490,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=2.0677 | min_hold=60.0000 | profit=-0.0011
22:56:33.269,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=2.1140 | min_hold=60.0000 | profit=-0.0011
22:56:37.760,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=2.4783 | min_hold=120.0000 | profit=0.0112
22:56:38.176,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=2.1958 | min_hold=120.0000 | profit=0.0006
22:56:42.851,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=2.2737 | min_hold=60.0000 | profit=-0.0010
22:56:44.704,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=2.3046 | min_hold=60.0000 | profit=-0.0010
22:56:50.420,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=2.3998 | min_hold=60.0000 | profit=-0.0010
22:56:53.978,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=2.4591 | min_hold=60.0000 | profit=-0.0010
22:56:58.544,tsl_create,ETH-USDT,regime=ranging | entry=2930.3100 | side=short | min_hold=60.0000 | timeout=120.0000
22:56:58.544,config,ETH-USDT,regime=ranging | min_holding=60.0000 | timeout=120.0000 | loss_cut=4.0000 | timeout_loss=2.0000 | tp_atr_mult=None | initial_trail=0.0200
22:56:59.322,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=2.8377 | min_hold=120.0000 | profit=0.0115
22:56:59.708,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=2.5546 | min_hold=120.0000 | profit=0.0003
22:57:00.615,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=2.5697 | min_hold=60.0000 | profit=-0.0010
22:57:18.513,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=3.1575 | min_hold=120.0000 | profit=0.0116
22:57:18.909,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=2.8746 | min_hold=60.0000 | profit=-0.0002
22:57:21.772,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=2.9224 | min_hold=60.0000 | profit=-0.0009
22:57:23.428,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=2.9500 | min_hold=60.0000 | profit=-0.0009
22:57:37.657,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=3.4766 | min_hold=120.0000 | profit=0.0118
22:57:38.055,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=3.1937 | min_hold=120.0000 | profit=0.0007
22:57:39.337,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=3.2151 | min_hold=60.0000 | profit=-0.0008
22:57:40.114,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=3.2281 | min_hold=60.0000 | profit=-0.0008
22:57:56.041,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=3.7830 | min_hold=120.0000 | profit=0.0117
22:57:56.330,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=3.4983 | min_hold=120.0000 | profit=0.0013
22:57:57.838,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=3.8130 | min_hold=60.0000 | profit=-0.0036
22:57:59.731,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=3.8445 | min_hold=120.0000 | profit=0.0006
22:58:15.283,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=4.1037 | min_hold=120.0000 | profit=0.0117
22:58:15.693,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=3.8210 | min_hold=120.0000 | profit=0.0013
22:58:33.919,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=4.4143 | min_hold=120.0000 | profit=0.0121
22:58:34.305,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=4.1312 | min_hold=120.0000 | profit=0.0014
22:58:50.480,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=4.6903 | min_hold=120.0000 | profit=0.0120
22:58:50.867,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=4.4073 | min_hold=120.0000 | profit=0.0020
22:59:04.170,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=4.9185 | min_hold=120.0000 | profit=0.0009
22:59:06.287,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=4.9538 | min_hold=120.0000 | profit=0.0111
22:59:06.554,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=4.6687 | min_hold=120.0000 | profit=0.0024
22:59:22.904,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=5.2307 | min_hold=120.0000 | profit=0.0111
22:59:23.285,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=4.9476 | min_hold=120.0000 | profit=0.0021
