timestamp,event_type,symbol,data
18:29:57.623,tsl_create,DOGE-USDT,regime=ranging | entry=0.1471 | side=long | min_hold=60.0000 | timeout=120.0000
18:29:57.624,config,DOGE-USDT,regime=ranging | min_holding=60.0000 | timeout=120.0000 | loss_cut=4.0000 | timeout_loss=2.0000 | tp_atr_mult=None | initial_trail=0.0200
18:34:23.937,tsl_create,BTC-USDT,regime=ranging | entry=86759.7000 | side=long | min_hold=60.0000 | timeout=120.0000
18:34:23.937,config,BTC-USDT,regime=ranging | min_holding=60.0000 | timeout=120.0000 | loss_cut=4.0000 | timeout_loss=2.0000 | tp_atr_mult=None | initial_trail=0.0200
18:36:47.857,tsl_create,ETH-USDT,regime=ranging | entry=2830.9400 | side=long | min_hold=60.0000 | timeout=120.0000
18:36:47.857,config,ETH-USDT,regime=ranging | min_holding=60.0000 | timeout=120.0000 | loss_cut=4.0000 | timeout_loss=2.0000 | tp_atr_mult=None | initial_trail=0.0200
18:40:52.182,tsl_create,SOL-USDT,regime=ranging | entry=132.8800 | side=long | min_hold=60.0000 | timeout=120.0000
18:40:52.182,config,SOL-USDT,regime=ranging | min_holding=60.0000 | timeout=120.0000 | loss_cut=4.0000 | timeout_loss=2.0000 | tp_atr_mult=None | initial_trail=0.0200
18:45:56.092,tsl_create,DOGE-USDT,regime=ranging | entry=0.1488 | side=long | min_hold=60.0000 | timeout=120.0000
18:45:56.092,config,DOGE-USDT,regime=ranging | min_holding=60.0000 | timeout=120.0000 | loss_cut=4.0000 | timeout_loss=2.0000 | tp_atr_mult=None | initial_trail=0.0200
19:14:15.387,tsl_create,SOL-USDT,regime=ranging | entry=134.6900 | side=short | min_hold=60.0000 | timeout=120.0000
19:14:15.390,config,SOL-USDT,regime=ranging | min_holding=60.0000 | timeout=120.0000 | loss_cut=4.0000 | timeout_loss=2.0000 | tp_atr_mult=None | initial_trail=0.0200
19:14:15.391,open,SOL-USDT,side=short | price=134.6900 | size=1.3900 | regime=ranging
19:14:21.085,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=0.0950 | min_hold=120.0000 | profit=0.0115
19:14:23.515,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=0.1355 | min_hold=120.0000 | profit=0.0167
19:14:40.802,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=0.4236 | min_hold=120.0000 | profit=0.0167
19:14:45.825,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=0.5073 | min_hold=120.0000 | profit=0.0115
19:14:45.828,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=0.5074 | min_hold=120.0000 | profit=0.0115
19:15:02.190,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=0.7801 | min_hold=120.0000 | profit=0.0162
19:15:21.228,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=1.0974 | min_hold=120.0000 | profit=0.0162
19:15:29.531,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=1.2358 | min_hold=120.0000 | profit=0.0115
19:15:35.770,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=1.3398 | min_hold=120.0000 | profit=0.0115
19:15:38.239,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=1.3809 | min_hold=120.0000 | profit=0.0159
19:15:53.473,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=1.6348 | min_hold=120.0000 | profit=0.0159
19:16:11.268,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=1.9314 | min_hold=120.0000 | profit=0.0164
19:16:29.465,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=2.2347 | min_hold=120.0000 | profit=0.0167
19:16:34.700,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=2.3219 | min_hold=120.0000 | profit=0.0115
19:16:46.716,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=2.5222 | min_hold=120.0000 | profit=0.0164
19:16:57.648,tsl_check,SOL-USDT,check=min_holding_BLOCKED | minutes=2.7044 | min_hold=120.0000 | profit=0.0115
