timestamp,symbol,side,entry_price,exit_price,size,gross_pnl,commission,net_pnl,duration_sec,reason,win_rate
2025-11-18T01:10:58.648220,BTC-USDT,long,93119.6435,92997.9000,0.23000000,-28.0010,42.8070,-70.8080,59.522987,manual,0.00
2025-11-18T01:11:58.254082,SOL-USDT,long,132.0000,132.2700,0.20000000,0.0540,0.0529,0.0011,45.062911,manual,50.00
2025-11-18T01:12:14.527098,ETH-USDT,long,3017.0000,3018.2100,0.61000000,0.7381,3.6815,-2.9434,330.880635,manual,33.33
2025-11-18T01:13:19.627888,BTC-USDT,long,93061.1739,92998.2000,0.23000000,-14.4840,42.7937,-57.2777,54.120383,manual,25.00
2025-11-18T01:15:14.276323,ETH-USDT,long,3017.5600,3020.9200,0.61000000,2.0496,3.6835,-1.6339,116.365657,manual,20.00
2025-11-18T01:15:52.521945,DOGE-USDT,long,0.1548,0.1542,0.32000000,-0.0002,0.0001,-0.0003,445.359543,manual,16.67
2025-11-18T01:16:06.976719,BTC-USDT,long,92945.4435,92962.8000,0.23000000,3.9920,42.7589,-38.7669,56.016385,manual,14.29
2025-11-18T01:18:55.936722,ETH-USDT,long,3023.5843,3021.2900,0.61000000,-1.3995,3.6874,-5.0869,108.912181,manual,12.50
2025-11-18T01:19:04.742706,DOGE-USDT,long,0.1548,0.1542,0.32000000,-0.0002,0.0001,-0.0003,53.249149,manual,11.11
2025-11-18T01:20:52.906408,BTC-USDT,long,93048.0000,93053.5000,0.23000000,1.2650,42.8033,-41.5383,60.578886,manual,10.00
2025-11-18T01:23:44.540586,SOL-USDT,long,132.8000,132.7500,1.23000000,-0.0615,0.3266,-0.3881,53.493126,manual,9.09
2025-11-18T01:24:27.232015,ETH-USDT,long,3033.6800,3035.7500,0.61000000,1.2627,3.7024,-2.4397,57.762623,manual,8.33
2025-11-18T01:28:11.664558,ETH-USDT,long,3024.9384,3023.2900,0.61000000,-1.0055,3.6894,-4.6949,109.979491,manual,7.69
2025-11-18T01:36:12.947185,ETH-USDT,long,3026.6700,3028.4800,0.61000000,1.1041,3.6936,-2.5895,114.346671,manual,7.14
2025-11-18T01:36:14.983482,XRP-USDT,long,2.2120,2.2124,0.68000000,0.0003,0.0030,-0.0027,49.911437,manual,6.67
2025-11-18T01:37:11.869401,DOGE-USDT,long,0.1547,0.1544,0.13000000,-0.0000,0.0000,-0.0001,363.970275,manual,6.25
2025-11-18T01:45:13.416460,SOL-USDT,long,132.9700,133.3200,0.20000000,0.0700,0.0533,0.0167,454.310831,manual,11.76
2025-11-18T01:45:30.111192,ETH-USDT,short,3032.5200,3033.0400,0.04000000,-0.0208,0.2426,-0.2634,129.106246,manual,11.11
2025-11-18T01:47:23.323969,BTC-USDT,long,92921.4000,92896.0000,0.23000000,-5.8420,42.7380,-48.5800,48.59994,manual,10.53
