timestamp,symbol,side,entry_price,exit_price,size,gross_pnl,commission,net_pnl,duration_sec,reason,win_rate
2025-11-16T21:04:28.388987,SOL-USDT,long,136.6700,136.9700,0.48000000,0.1440,0.1313,0.0127,3.668233,manual,100.00
2025-11-16T21:05:43.826573,BTC-USDT,long,94974.3000,94989.9000,0.23000000,3.5880,43.6918,-40.1038,1.265052,manual,50.00
2025-11-16T21:06:56.443828,ETH-USDT,long,3107.4990,3098.8100,0.60000000,-5.2134,3.7238,-8.9372,1.297888,manual,33.33
2025-11-16T21:07:26.579259,BTC-USDT,long,95021.1000,95057.4000,0.23000000,8.3490,43.7181,-35.3691,4.767065,manual,25.00
2025-11-16T21:10:39.905661,BTC-USDT,long,94956.5609,94934.3000,0.23000000,-5.1200,43.6749,-48.7949,5.799469,manual,20.00
2025-11-16T21:11:03.905361,ETH-USDT,long,3140.8000,3139.4400,0.60000000,-0.8160,3.7681,-4.5841,0.843559,manual,16.67
2025-11-16T21:15:51.561753,ETH-USDT,long,3137.3988,3136.7600,0.60000000,-0.3833,3.7645,-4.1478,1.188837,manual,14.29
2025-11-16T21:17:10.062081,DOGE-USDT,long,0.1596,0.1592,0.31000000,-0.0001,0.0001,-0.0002,1.122238,manual,12.50
2025-11-16T21:18:36.232022,BTC-USDT,long,94928.6000,94962.7000,0.23000000,7.8430,43.6750,-35.8320,1.291997,manual,11.11
2025-11-16T21:19:32.268981,ETH-USDT,long,3138.0000,3136.6200,0.60000000,-0.8280,3.7648,-4.5928,1.110834,manual,10.00
2025-11-16T21:27:48.005784,ETH-USDT,long,3122.9109,3123.9000,0.32000000,0.3165,1.9990,-1.6825,1.229944,manual,9.09
2025-11-16T21:29:54.955607,ETH-USDT,long,3123.9409,3123.3000,0.32000000,-0.2051,1.9991,-2.2042,6.274058,manual,8.33
2025-11-16T21:32:06.526622,ETH-USDT,long,3124.9100,3122.9300,0.20000000,-0.3960,1.2496,-1.6456,1.172339,manual,7.69
2025-11-16T21:39:36.888137,SOL-USDT,long,138.3448,137.5000,0.40000000,-0.3379,0.1103,-0.4482,1.371231,manual,7.14
2025-11-16T21:40:18.148105,ETH-USDT,long,3079.3300,3061.3500,0.20000000,-3.5960,1.2281,-4.8241,1.282339,manual,6.67
2025-11-16T21:41:07.490563,ETH-USDT,short,3066.5600,3070.7700,0.60000000,-2.5260,3.6824,-6.2084,4.338366,manual,6.25
2025-11-16T21:50:25.529245,ETH-USDT,short,3052.8800,3055.1500,0.60000000,-1.3620,3.6648,-5.0268,2.898498,manual,5.88
2025-11-16T21:51:07.420647,XRP-USDT,long,2.2990,2.2969,0.22000000,-0.0005,0.0010,-0.0015,1.219716,manual,5.56
2025-11-16T21:57:32.481206,ETH-USDT,short,3063.8700,3064.4400,0.60000000,-0.3420,3.6770,-4.0190,5.931838,manual,5.26
2025-11-16T21:58:07.508289,ETH-USDT,short,3062.8173,3064.6000,0.60000000,-1.0696,3.6765,-4.7461,1.236009,manual,5.00
2025-11-16T21:59:13.647929,ETH-USDT,short,3061.2200,3062.2500,0.60000000,-0.6180,3.6741,-4.2921,2.536738,manual,4.76
2025-11-16T22:12:16.139330,SOL-USDT,long,138.2659,138.2200,1.20000000,-0.0551,0.3318,-0.3869,1.039799,manual,4.55
2025-11-16T22:13:54.498833,XRP-USDT,long,2.3195,2.3229,0.65000000,0.0022,0.0030,-0.0008,0.611039,manual,4.35
2025-11-16T22:14:35.628181,ETH-USDT,short,3097.0000,3108.6100,0.20000000,-2.3220,1.2411,-3.5631,0.703437,manual,4.17
2025-11-16T22:15:30.867831,SOL-USDT,long,138.2659,138.1000,1.20000000,-0.1991,0.3316,-0.5307,0.570219,manual,4.00
2025-11-16T22:15:58.742328,DOGE-USDT,long,0.1592,0.1595,0.12000000,0.0000,0.0000,-0.0000,1.012531,manual,3.85
2025-11-16T22:18:36.391396,DOGE-USDT,long,0.1590,0.1588,0.31000000,-0.0000,0.0001,-0.0001,1.010157,manual,3.70
2025-11-16T22:19:23.582267,SOL-USDT,long,139.2000,139.0100,1.19000000,-0.2261,0.3311,-0.5572,3.900703,manual,3.57
