timestamp,symbol,side,entry_price,exit_price,size,gross_pnl,commission,net_pnl,duration_sec,reason,win_rate
2025-11-24T17:43:48.224711,ETH-USDT,short,2804.6900,2822.0500,0.08900000,-1.5450,0.2504,-1.7954,1088.653699,critical_loss_cut_2x,0.00
2025-11-24T17:45:08.041192,XRP-USDT,short,2.0821,2.0845,101.00000000,-0.2424,0.2104,-0.4528,1199.084576,max_holding_time,0.00
2025-11-24T17:45:50.379882,DOGE-USDT,short,0.1462,0.1477,1450.00000000,-2.1130,0.2131,-2.3261,1191.745285,max_holding_time,0.00
2025-11-24T17:46:30.020742,ETH-USDT,short,2813.0000,2811.2900,0.08700000,0.1488,0.2447,-0.0959,0.798308,critical_loss_cut_2x,0.00
2025-11-24T17:47:24.909538,ETH-USDT,short,2814.0000,2812.2500,0.08700000,0.1523,0.2447,-0.0925,0.0,critical_loss_cut_2x,0.00
2025-11-24T17:48:12.923536,ETH-USDT,short,2813.3200,2814.6600,0.08600000,-0.1152,0.2420,-0.3572,0.0,critical_loss_cut_2x,0.00
2025-11-24T17:49:18.209585,ETH-USDT,short,2818.0442,2816.5100,0.08600000,0.1319,0.2423,-0.1103,0.00092,critical_loss_cut_2x,0.00
2025-11-24T17:49:59.116564,ETH-USDT,short,2815.0000,2814.4700,0.08700000,0.0461,0.2449,-0.1988,0.0,critical_loss_cut_2x,0.00
2025-11-24T17:50:38.358680,ETH-USDT,short,2818.4367,2817.5700,0.08700000,0.0754,0.2452,-0.1698,0.0,critical_loss_cut_2x,0.00
2025-11-24T17:51:27.939847,ETH-USDT,short,2810.4400,2811.2100,0.08700000,-0.0670,0.2445,-0.3115,0.0,critical_loss_cut_2x,0.00
2025-11-24T17:52:09.827257,ETH-USDT,short,2814.6600,2816.5600,0.08700000,-0.1653,0.2450,-0.4103,0.0,critical_loss_cut_2x,0.00
2025-11-24T18:07:00.244152,DOGE-USDT,short,0.1464,0.1463,1440.00000000,0.1152,0.2108,-0.0956,1204.147304,max_holding_time,0.00
2025-11-24T18:29:32.520133,XRP-USDT,long,2.0789,2.0677,101.00000000,-1.1312,0.2094,-1.3406,1196.309944,max_holding_time,0.00
2025-11-24T18:34:08.391490,ETH-USDT,long,2829.3300,2825.8500,0.08700000,-0.3028,0.2460,-0.5488,1600.195756,max_holding_time,0.00
2025-11-24T18:45:25.080075,DOGE-USDT,short,0.1464,0.1473,1210.00000000,-1.1374,0.1777,-1.3151,1192.555034,max_holding_time,0.00
